type	latitude	longitude	altitude (m)	name
T	20.460455250	106.303856000	2.3	thaibinh
T	20.460455250	106.304095969	2.1	
T	20.460455250	106.304335938	1.9	
T	20.460455249	106.304575908	1.7	
T	20.460455249	106.304815877	1.6	
T	20.460455249	106.305055846	1.6	
T	20.460455249	106.305295815	2.2	
T	20.460455249	106.305535784	2.7	
T	20.460455249	106.305775753	3.3	
T	20.460455248	106.306015723	3.7	
T	20.460455248	106.306255692	4.0	
T	20.460455248	106.306495661	4.3	
T	20.460455248	106.306735630	4.5	
T	20.460455248	106.306975599	4.5	
T	20.460455248	106.307215568	4.5	
T	20.460455247	106.307455538	4.5	
T	20.460455247	106.307695507	4.1	
T	20.460455247	106.307935476	3.5	
T	20.460455247	106.308175445	2.9	
T	20.460455247	106.308415414	2.5	
T	20.460455247	106.308655383	2.7	
T	20.460455246	106.308895353	2.8	
T	20.460455246	106.309135322	3.0	
T	20.460455246	106.309375291	2.9	
T	20.460455246	106.309615260	2.8	
T	20.460455246	106.309855229	2.6	
T	20.460455246	106.310095199	2.3	
T	20.460455245	106.310335168	1.7	
T	20.460455245	106.310575137	1.2	
T	20.460455245	106.310815106	0.6	
T	20.460455245	106.311055075	0.4	
T	20.460455245	106.311295044	0.3	
T	20.460455245	106.311535014	0.2	
T	20.460455244	106.311774983	0.3	
T	20.460455244	106.312014952	0.9	
T	20.460455244	106.312254921	1.4	
T	20.460455244	106.312494890	2.0	
T	20.460455244	106.312734859	1.3	
T	20.460455244	106.312974829	0.5	
T	20.460455243	106.313214798	-0.2	
T	20.460455243	106.313454767	-0.3	
T	20.460455243	106.313694736	0.3	
T	20.460455243	106.313934705	0.9	
T	20.460455243	106.314174675	1.5	
T	20.460455243	106.314414644	1.4	
T	20.460455242	106.314654613	1.4	
T	20.460455242	106.314894582	1.4	
T	20.460455242	106.315134551	1.1	
T	20.460455242	106.315374520	0.7	
T	20.460455242	106.315614490	0.3	
T	20.460455242	106.315854459	-0.1	
T	20.460455242	106.316094428	0.1	
T	20.460455241	106.316334397	0.3	
T	20.460455241	106.316574366	0.5	
T	20.460455241	106.316814335	0.4	
T	20.460455241	106.317054305	0.0	
T	20.460455241	106.317294274	-0.3	
T	20.460455241	106.317534243	-0.4	
T	20.460455240	106.317774212	0.3	
T	20.460455240	106.318014181	1.0	
T	20.460455240	106.318254150	1.7	
T	20.460455240	106.318494120	1.5	
T	20.460455240	106.318734089	0.9	
T	20.460455240	106.318974058	0.4	
T	20.460455239	106.319214027	0.0	
T	20.460455239	106.319453996	0.6	
T	20.460455239	106.319693966	1.2	
T	20.460455239	106.319933935	1.7	
T	20.460455239	106.320173904	2.1	
T	20.460455239	106.320413873	2.5	
T	20.460455238	106.320653842	2.8	
T	20.460455238	106.320893811	3.0	
T	20.460455238	106.321133781	3.0	
T	20.460455238	106.321373750	3.0	
T	20.460455238	106.321613719	3.0	
T	20.460455238	106.321853688	3.1	
T	20.460455237	106.322093657	3.2	
T	20.460455237	106.322333626	3.4	
T	20.460455237	106.322573596	3.4	
T	20.460455237	106.322813565	3.3	
T	20.460455237	106.323053534	3.2	
T	20.460455237	106.323293503	3.0	
T	20.460455236	106.323533472	2.6	
T	20.460455236	106.323773442	2.0	
T	20.460455236	106.324013411	1.5	
T	20.460455236	106.324253380	1.4	
T	20.460455236	106.324493349	2.0	
T	20.460455236	106.324733318	2.5	
T	20.460455235	106.324973287	3.1	
T	20.460455235	106.325213257	3.3	
T	20.460455235	106.325453226	3.3	
T	20.460455235	106.325693195	3.4	
T	20.460455235	106.325933164	2.9	
T	20.460455235	106.326173133	1.6	
T	20.460455234	106.326413102	0.4	
T	20.460455234	106.326653072	-0.9	
T	20.460455234	106.326893041	0.2	
T	20.460455234	106.327133010	1.5	
T	20.460455234	106.327372979	2.8	
T	20.460455234	106.327612948	3.5	
T	20.460455233	106.327852917	3.6	
T	20.460455233	106.328092887	3.8	
T	20.460455233	106.328332856	3.9	
T	20.460455233	106.328572825	4.0	
T	20.460455233	106.328812794	4.0	
T	20.460455233	106.329052763	4.1	
T	20.460455232	106.329292733	4.0	
T	20.460455232	106.329532702	3.8	
T	20.460455232	106.329772671	3.6	
T	20.460455232	106.330012640	3.4	
T	20.460455232	106.330252609	2.2	
T	20.460455232	106.330492578	1.0	
T	20.460455231	106.330732548	-0.2	
T	20.460455231	106.330972517	-0.8	
T	20.460455231	106.331212486	-0.9	
T	20.460455231	106.331452455	-1.1	
T	20.460455231	106.331692424	-1.1	
T	20.460455231	106.331932393	-0.2	
T	20.460455230	106.332172363	0.7	
T	20.460455230	106.332412332	1.6	
T	20.460455230	106.332652301	2.0	
T	20.460455230	106.332892270	2.1	
T	20.460455230	106.333132239	2.3	
T	20.460455230	106.333372209	2.4	
T	20.460455229	106.333612178	2.7	
T	20.460455229	106.333852147	3.0	
T	20.460455229	106.334092116	3.4	
T	20.460455229	106.334332085	3.6	
T	20.460455229	106.334572054	3.7	
T	20.460455229	106.334812024	3.9	
T	20.460455228	106.335051993	4.0	
T	20.460455228	106.335291962	3.8	
T	20.460455228	106.335531931	3.7	
T	20.460455228	106.335771900	3.6	
T	20.460455228	106.336011869	3.4	
T	20.460455228	106.336251839	3.3	
T	20.460455228	106.336491808	3.1	
T	20.460455227	106.336731777	3.1	
T	20.460455227	106.336971746	3.4	
T	20.460455227	106.337211715	3.7	
T	20.460455227	106.337451684	3.9	
T	20.460455227	106.337691654	4.3	
T	20.460455227	106.337931623	4.6	
T	20.460455226	106.338171592	4.9	
T	20.460455226	106.338411561	4.9	
T	20.460455226	106.338651530	4.2	
T	20.460455226	106.338891500	3.5	
T	20.460455226	106.339131469	2.8	
T	20.460455226	106.339371438	2.9	
T	20.460455225	106.339611407	3.2	
T	20.460455225	106.339851376	3.4	
T	20.460455225	106.340091345	3.5	
T	20.460455225	106.340331315	3.5	
T	20.460455225	106.340571284	3.5	
T	20.460455225	106.340811253	3.5	
T	20.460455224	106.341051222	3.1	
T	20.460455224	106.341291191	2.6	
T	20.460455224	106.341531160	2.2	
T	20.460455224	106.341771130	1.8	
T	20.460455224	106.342011099	1.5	
T	20.460455224	106.342251068	1.3	
T	20.460455223	106.342491037	1.0	
T	20.460455223	106.342731006	1.2	
T	20.460455223	106.342970976	1.3	
T	20.460455223	106.343210945	1.5	
T	20.460455223	106.343450914	1.8	
T	20.460455223	106.343690883	2.2	
T	20.460455222	106.343930852	2.7	
T	20.460455222	106.344170821	3.1	
T	20.460455222	106.344410791	2.8	
T	20.460455222	106.344650760	2.5	
T	20.460455222	106.344890729	2.1	
T	20.460455222	106.345130698	2.4	
T	20.460455221	106.345370667	3.1	
T	20.460455221	106.345610636	3.8	
T	20.460455221	106.345850606	4.5	
T	20.460455221	106.346090575	4.5	
T	20.460455221	106.346330544	4.5	
T	20.460455221	106.346570513	4.5	
T	20.460455220	106.346810482	4.4	
T	20.460455220	106.347050451	4.2	
T	20.460455220	106.347290421	4.1	
T	20.460455220	106.347530390	4.0	
T	20.460455220	106.347770359	4.0	
T	20.460455220	106.348010328	4.1	
T	20.460455219	106.348250297	4.1	
T	20.460455219	106.348490267	3.8	
T	20.460455219	106.348730236	3.4	
T	20.460455219	106.348970205	2.9	
T	20.460455219	106.349210174	2.5	
T	20.460455219	106.349450143	2.2	
T	20.460455218	106.349690112	1.9	
T	20.460455218	106.349930082	1.6	
T	20.460455218	106.350170051	1.4	
T	20.460455218	106.350410020	1.3	
T	20.460455218	106.350649989	1.1	
T	20.460455218	106.350889958	0.9	
T	20.460455217	106.351129927	0.5	
T	20.460455217	106.351369897	0.1	
T	20.460455217	106.351609866	-0.4	
T	20.460230387	106.303856000	2.5	
T	20.460230386	106.304095969	2.1	
T	20.460230386	106.304335938	1.9	
T	20.460230386	106.304575906	1.9	
T	20.460230386	106.304815875	1.8	
T	20.460230386	106.305055844	1.9	
T	20.460230386	106.305295813	2.4	
T	20.460230385	106.305535782	3.0	
T	20.460230385	106.305775751	3.6	
T	20.460230385	106.306015719	3.8	
T	20.460230385	106.306255688	4.0	
T	20.460230385	106.306495657	4.2	
T	20.460230385	106.306735626	4.3	
T	20.460230384	106.306975595	4.3	
T	20.460230384	106.307215564	4.3	
T	20.460230384	106.307455532	4.3	
T	20.460230384	106.307695501	3.9	
T	20.460230384	106.307935470	3.5	
T	20.460230384	106.308175439	3.0	
T	20.460230383	106.308415408	2.8	
T	20.460230383	106.308655376	2.8	
T	20.460230383	106.308895345	2.9	
T	20.460230383	106.309135314	3.0	
T	20.460230383	106.309375283	2.8	
T	20.460230383	106.309615252	2.6	
T	20.460230382	106.309855221	2.4	
T	20.460230382	106.310095189	2.0	
T	20.460230382	106.310335158	1.5	
T	20.460230382	106.310575127	0.9	
T	20.460230382	106.310815096	0.3	
T	20.460230382	106.311055065	0.1	
T	20.460230381	106.311295034	-0.1	
T	20.460230381	106.311535002	-0.3	
T	20.460230381	106.311774971	-0.1	
T	20.460230381	106.312014940	0.6	
T	20.460230381	106.312254909	1.3	
T	20.460230381	106.312494878	2.0	
T	20.460230380	106.312734846	1.4	
T	20.460230380	106.312974815	0.7	
T	20.460230380	106.313214784	0.0	
T	20.460230380	106.313454753	0.0	
T	20.460230380	106.313694722	0.6	
T	20.460230380	106.313934691	1.2	
T	20.460230379	106.314174659	1.7	
T	20.460230379	106.314414628	1.9	
T	20.460230379	106.314654597	2.0	
T	20.460230379	106.314894566	2.1	
T	20.460230379	106.315134535	1.9	
T	20.460230379	106.315374504	1.4	
T	20.460230379	106.315614472	0.9	
T	20.460230378	106.315854441	0.4	
T	20.460230378	106.316094410	0.4	
T	20.460230378	106.316334379	0.3	
T	20.460230378	106.316574348	0.3	
T	20.460230378	106.316814316	0.2	
T	20.460230378	106.317054285	0.0	
T	20.460230377	106.317294254	-0.1	
T	20.460230377	106.317534223	-0.2	
T	20.460230377	106.317774192	0.6	
T	20.460230377	106.318014161	1.4	
T	20.460230377	106.318254129	2.2	
T	20.460230377	106.318494098	2.1	
T	20.460230376	106.318734067	1.5	
T	20.460230376	106.318974036	0.9	
T	20.460230376	106.319214005	0.6	
T	20.460230376	106.319453974	1.1	
T	20.460230376	106.319693942	1.7	
T	20.460230376	106.319933911	2.3	
T	20.460230375	106.320173880	2.6	
T	20.460230375	106.320413849	2.7	
T	20.460230375	106.320653818	2.9	
T	20.460230375	106.320893786	3.0	
T	20.460230375	106.321133755	3.0	
T	20.460230375	106.321373724	3.0	
T	20.460230374	106.321613693	3.0	
T	20.460230374	106.321853662	3.2	
T	20.460230374	106.322093631	3.4	
T	20.460230374	106.322333599	3.6	
T	20.460230374	106.322573568	3.7	
T	20.460230374	106.322813537	3.5	
T	20.460230373	106.323053506	3.2	
T	20.460230373	106.323293475	3.0	
T	20.460230373	106.323533444	2.3	
T	20.460230373	106.323773412	1.5	
T	20.460230373	106.324013381	0.6	
T	20.460230373	106.324253350	0.3	
T	20.460230372	106.324493319	0.9	
T	20.460230372	106.324733288	1.5	
T	20.460230372	106.324973256	2.0	
T	20.460230372	106.325213225	2.5	
T	20.460230372	106.325453194	3.0	
T	20.460230372	106.325693163	3.5	
T	20.460230371	106.325933132	3.2	
T	20.460230371	106.326173101	1.8	
T	20.460230371	106.326413069	0.4	
T	20.460230371	106.326653038	-0.9	
T	20.460230371	106.326893007	0.3	
T	20.460230371	106.327132976	1.6	
T	20.460230370	106.327372945	3.0	
T	20.460230370	106.327612914	3.8	
T	20.460230370	106.327852882	4.0	
T	20.460230370	106.328092851	4.2	
T	20.460230370	106.328332820	4.4	
T	20.460230370	106.328572789	4.2	
T	20.460230369	106.328812758	3.9	
T	20.460230369	106.329052726	3.7	
T	20.460230369	106.329292695	3.6	
T	20.460230369	106.329532664	3.6	
T	20.460230369	106.329772633	3.7	
T	20.460230369	106.330012602	3.7	
T	20.460230368	106.330252571	2.8	
T	20.460230368	106.330492539	1.9	
T	20.460230368	106.330732508	1.0	
T	20.460230368	106.330972477	0.5	
T	20.460230368	106.331212446	0.3	
T	20.460230368	106.331452415	0.1	
T	20.460230367	106.331692384	-0.0	
T	20.460230367	106.331932352	0.7	
T	20.460230367	106.332172321	1.4	
T	20.460230367	106.332412290	2.2	
T	20.460230367	106.332652259	2.6	
T	20.460230367	106.332892228	2.8	
T	20.460230366	106.333132196	3.0	
T	20.460230366	106.333372165	3.2	
T	20.460230366	106.333612134	3.4	
T	20.460230366	106.333852103	3.5	
T	20.460230366	106.334092072	3.7	
T	20.460230366	106.334332041	3.8	
T	20.460230366	106.334572009	3.9	
T	20.460230365	106.334811978	3.9	
T	20.460230365	106.335051947	4.0	
T	20.460230365	106.335291916	3.7	
T	20.460230365	106.335531885	3.5	
T	20.460230365	106.335771854	3.3	
T	20.460230365	106.336011822	3.2	
T	20.460230364	106.336251791	3.1	
T	20.460230364	106.336491760	3.1	
T	20.460230364	106.336731729	3.1	
T	20.460230364	106.336971698	3.4	
T	20.460230364	106.337211666	3.7	
T	20.460230364	106.337451635	3.9	
T	20.460230363	106.337691604	4.1	
T	20.460230363	106.337931573	4.3	
T	20.460230363	106.338171542	4.4	
T	20.460230363	106.338411511	4.3	
T	20.460230363	106.338651479	3.3	
T	20.460230363	106.338891448	2.4	
T	20.460230362	106.339131417	1.5	
T	20.460230362	106.339371386	1.8	
T	20.460230362	106.339611355	2.4	
T	20.460230362	106.339851324	2.9	
T	20.460230362	106.340091292	3.3	
T	20.460230362	106.340331261	3.3	
T	20.460230361	106.340571230	3.3	
T	20.460230361	106.340811199	3.3	
T	20.460230361	106.341051168	3.1	
T	20.460230361	106.341291136	2.8	
T	20.460230361	106.341531105	2.6	
T	20.460230361	106.341771074	2.3	
T	20.460230360	106.342011043	1.8	
T	20.460230360	106.342251012	1.4	
T	20.460230360	106.342490981	1.0	
T	20.460230360	106.342730949	1.1	
T	20.460230360	106.342970918	1.2	
T	20.460230360	106.343210887	1.2	
T	20.460230359	106.343450856	1.5	
T	20.460230359	106.343690825	1.8	
T	20.460230359	106.343930794	2.2	
T	20.460230359	106.344170762	2.5	
T	20.460230359	106.344410731	2.4	
T	20.460230359	106.344650700	2.2	
T	20.460230358	106.344890669	2.1	
T	20.460230358	106.345130638	2.4	
T	20.460230358	106.345370606	3.2	
T	20.460230358	106.345610575	4.0	
T	20.460230358	106.345850544	4.7	
T	20.460230358	106.346090513	4.7	
T	20.460230357	106.346330482	4.7	
T	20.460230357	106.346570451	4.7	
T	20.460230357	106.346810419	4.6	
T	20.460230357	106.347050388	4.4	
T	20.460230357	106.347290357	4.2	
T	20.460230357	106.347530326	4.0	
T	20.460230356	106.347770295	3.9	
T	20.460230356	106.348010264	3.7	
T	20.460230356	106.348250232	3.6	
T	20.460230356	106.348490201	3.3	
T	20.460230356	106.348730170	2.9	
T	20.460230356	106.348970139	2.6	
T	20.460230355	106.349210108	2.2	
T	20.460230355	106.349450076	1.9	
T	20.460230355	106.349690045	1.6	
T	20.460230355	106.349930014	1.4	
T	20.460230355	106.350169983	1.2	
T	20.460230355	106.350409952	1.1	
T	20.460230354	106.350649921	1.1	
T	20.460230354	106.350889889	0.9	
T	20.460230354	106.351129858	0.4	
T	20.460230354	106.351369827	-0.1	
T	20.460230354	106.351609796	-0.6	
T	20.460005523	106.303856000	2.7	
T	20.460005523	106.304095968	2.2	
T	20.460005523	106.304335937	2.0	
T	20.460005523	106.304575905	2.0	
T	20.460005523	106.304815874	2.0	
T	20.460005522	106.305055842	2.1	
T	20.460005522	106.305295811	2.7	
T	20.460005522	106.305535779	3.3	
T	20.460005522	106.305775748	3.9	
T	20.460005522	106.306015716	4.0	
T	20.460005522	106.306255685	4.0	
T	20.460005521	106.306495653	4.0	
T	20.460005521	106.306735622	4.0	
T	20.460005521	106.306975590	4.0	
T	20.460005521	106.307215559	4.0	
T	20.460005521	106.307455527	4.0	
T	20.460005521	106.307695496	3.8	
T	20.460005520	106.307935464	3.5	
T	20.460005520	106.308175433	3.2	
T	20.460005520	106.308415401	3.0	
T	20.460005520	106.308655369	3.0	
T	20.460005520	106.308895338	3.0	
T	20.460005520	106.309135306	3.0	
T	20.460005519	106.309375275	2.8	
T	20.460005519	106.309615243	2.5	
T	20.460005519	106.309855212	2.2	
T	20.460005519	106.310095180	1.8	
T	20.460005519	106.310335149	1.2	
T	20.460005519	106.310575117	0.6	
T	20.460005518	106.310815086	0.1	
T	20.460005518	106.311055054	-0.3	
T	20.460005518	106.311295023	-0.5	
T	20.460005518	106.311534991	-0.8	
T	20.460005518	106.311774960	-0.6	
T	20.460005518	106.312014928	0.3	
T	20.460005517	106.312254897	1.1	
T	20.460005517	106.312494865	2.0	
T	20.460005517	106.312734833	1.4	
T	20.460005517	106.312974802	0.9	
T	20.460005517	106.313214770	0.3	
T	20.460005517	106.313454739	0.3	
T	20.460005517	106.313694707	0.9	
T	20.460005516	106.313934676	1.4	
T	20.460005516	106.314174644	2.0	
T	20.460005516	106.314414613	2.3	
T	20.460005516	106.314654581	2.6	
T	20.460005516	106.314894550	2.9	
T	20.460005516	106.315134518	2.7	
T	20.460005515	106.315374487	2.1	
T	20.460005515	106.315614455	1.5	
T	20.460005515	106.315854424	1.0	
T	20.460005515	106.316094392	0.7	
T	20.460005515	106.316334361	0.4	
T	20.460005515	106.316574329	0.1	
T	20.460005514	106.316814298	0.0	
T	20.460005514	106.317054266	0.0	
T	20.460005514	106.317294234	-0.0	
T	20.460005514	106.317534203	0.1	
T	20.460005514	106.317774171	1.0	
T	20.460005514	106.318014140	1.8	
T	20.460005513	106.318254108	2.7	
T	20.460005513	106.318494077	2.6	
T	20.460005513	106.318734045	2.0	
T	20.460005513	106.318974014	1.4	
T	20.460005513	106.319213982	1.1	
T	20.460005513	106.319453951	1.7	
T	20.460005512	106.319693919	2.3	
T	20.460005512	106.319933888	2.8	
T	20.460005512	106.320173856	3.0	
T	20.460005512	106.320413825	3.0	
T	20.460005512	106.320653793	3.0	
T	20.460005512	106.320893762	3.0	
T	20.460005511	106.321133730	3.0	
T	20.460005511	106.321373698	3.0	
T	20.460005511	106.321613667	3.0	
T	20.460005511	106.321853635	3.2	
T	20.460005511	106.322093604	3.5	
T	20.460005511	106.322333572	3.8	
T	20.460005510	106.322573541	3.9	
T	20.460005510	106.322813509	3.6	
T	20.460005510	106.323053478	3.3	
T	20.460005510	106.323293446	3.0	
T	20.460005510	106.323533415	2.0	
T	20.460005510	106.323773383	0.9	
T	20.460005509	106.324013352	-0.2	
T	20.460005509	106.324253320	-0.8	
T	20.460005509	106.324493289	-0.2	
T	20.460005509	106.324733257	0.4	
T	20.460005509	106.324973226	1.0	
T	20.460005509	106.325213194	1.8	
T	20.460005508	106.325453163	2.6	
T	20.460005508	106.325693131	3.5	
T	20.460005508	106.325933099	3.4	
T	20.460005508	106.326173068	2.0	
T	20.460005508	106.326413036	0.5	
T	20.460005508	106.326653005	-0.9	
T	20.460005507	106.326892973	0.4	
T	20.460005507	106.327132942	1.8	
T	20.460005507	106.327372910	3.2	
T	20.460005507	106.327612879	4.1	
T	20.460005507	106.327852847	4.4	
T	20.460005507	106.328092816	4.7	
T	20.460005506	106.328332784	5.0	
T	20.460005506	106.328572753	4.4	
T	20.460005506	106.328812721	3.9	
T	20.460005506	106.329052690	3.3	
T	20.460005506	106.329292658	3.2	
T	20.460005506	106.329532627	3.4	
T	20.460005505	106.329772595	3.7	
T	20.460005505	106.330012563	4.0	
T	20.460005505	106.330252532	3.4	
T	20.460005505	106.330492500	2.8	
T	20.460005505	106.330732469	2.2	
T	20.460005505	106.330972437	1.8	
T	20.460005504	106.331212406	1.5	
T	20.460005504	106.331452374	1.2	
T	20.460005504	106.331692343	1.0	
T	20.460005504	106.331932311	1.6	
T	20.460005504	106.332172280	2.2	
T	20.460005504	106.332412248	2.8	
T	20.460005504	106.332652217	3.2	
T	20.460005503	106.332892185	3.5	
T	20.460005503	106.333132154	3.7	
T	20.460005503	106.333372122	4.0	
T	20.460005503	106.333612091	4.0	
T	20.460005503	106.333852059	4.0	
T	20.460005503	106.334092028	4.0	
T	20.460005502	106.334331996	4.0	
T	20.460005502	106.334571964	4.0	
T	20.460005502	106.334811933	4.0	
T	20.460005502	106.335051901	3.9	
T	20.460005502	106.335291870	3.7	
T	20.460005502	106.335531838	3.4	
T	20.460005501	106.335771807	3.1	
T	20.460005501	106.336011775	3.0	
T	20.460005501	106.336251744	3.0	
T	20.460005501	106.336491712	3.0	
T	20.460005501	106.336731681	3.1	
T	20.460005501	106.336971649	3.4	
T	20.460005500	106.337211618	3.7	
T	20.460005500	106.337451586	3.9	
T	20.460005500	106.337691555	4.0	
T	20.460005500	106.337931523	4.0	
T	20.460005500	106.338171492	4.0	
T	20.460005500	106.338411460	3.6	
T	20.460005499	106.338651428	2.5	
T	20.460005499	106.338891397	1.3	
T	20.460005499	106.339131365	0.2	
T	20.460005499	106.339371334	0.8	
T	20.460005499	106.339611302	1.6	
T	20.460005499	106.339851271	2.5	
T	20.460005498	106.340091239	3.0	
T	20.460005498	106.340331208	3.0	
T	20.460005498	106.340571176	3.0	
T	20.460005498	106.340811145	3.0	
T	20.460005498	106.341051113	3.0	
T	20.460005498	106.341291082	3.0	
T	20.460005497	106.341531050	3.0	
T	20.460005497	106.341771019	2.7	
T	20.460005497	106.342010987	2.2	
T	20.460005497	106.342250956	1.6	
T	20.460005497	106.342490924	1.0	
T	20.460005497	106.342730893	1.0	
T	20.460005496	106.342970861	1.0	
T	20.460005496	106.343210829	1.0	
T	20.460005496	106.343450798	1.1	
T	20.460005496	106.343690766	1.4	
T	20.460005496	106.343930735	1.7	
T	20.460005496	106.344170703	2.0	
T	20.460005495	106.344410672	2.0	
T	20.460005495	106.344650640	2.0	
T	20.460005495	106.344890609	2.0	
T	20.460005495	106.345130577	2.5	
T	20.460005495	106.345370546	3.3	
T	20.460005495	106.345610514	4.2	
T	20.460005494	106.345850483	5.0	
T	20.460005494	106.346090451	5.0	
T	20.460005494	106.346330420	5.0	
T	20.460005494	106.346570388	5.0	
T	20.460005494	106.346810357	4.8	
T	20.460005494	106.347050325	4.5	
T	20.460005493	106.347290293	4.2	
T	20.460005493	106.347530262	4.0	
T	20.460005493	106.347770230	3.7	
T	20.460005493	106.348010199	3.4	
T	20.460005493	106.348250167	3.1	
T	20.460005493	106.348490136	2.8	
T	20.460005492	106.348730104	2.5	
T	20.460005492	106.348970073	2.2	
T	20.460005492	106.349210041	2.0	
T	20.460005492	106.349450010	1.7	
T	20.460005492	106.349689978	1.4	
T	20.460005492	106.349929947	1.1	
T	20.460005491	106.350169915	1.0	
T	20.460005491	106.350409884	1.0	
T	20.460005491	106.350649852	1.0	
T	20.460005491	106.350889821	0.9	
T	20.460005491	106.351129789	0.3	
T	20.460005491	106.351369757	-0.3	
T	20.460005491	106.351609726	-0.9	
T	20.459780660	106.303856000	2.6	
T	20.459780660	106.304095968	2.1	
T	20.459780660	106.304335936	2.1	
T	20.459780659	106.304575904	2.3	
T	20.459780659	106.304815872	2.4	
T	20.459780659	106.305055841	2.6	
T	20.459780659	106.305295809	3.0	
T	20.459780659	106.305535777	3.5	
T	20.459780659	106.305775745	3.9	
T	20.459780658	106.306015713	3.8	
T	20.459780658	106.306255681	3.6	
T	20.459780658	106.306495649	3.4	
T	20.459780658	106.306735617	3.2	
T	20.459780658	106.306975586	3.2	
T	20.459780658	106.307215554	3.2	
T	20.459780657	106.307455522	3.2	
T	20.459780657	106.307695490	3.1	
T	20.459780657	106.307935458	3.0	
T	20.459780657	106.308175426	2.8	
T	20.459780657	106.308415394	2.7	
T	20.459780657	106.308655362	2.6	
T	20.459780656	106.308895331	2.6	
T	20.459780656	106.309135299	2.5	
T	20.459780656	106.309375267	2.2	
T	20.459780656	106.309615235	1.9	
T	20.459780656	106.309855203	1.6	
T	20.459780656	106.310095171	1.3	
T	20.459780655	106.310335139	0.9	
T	20.459780655	106.310575107	0.5	
T	20.459780655	106.310815076	0.0	
T	20.459780655	106.311055044	-0.1	
T	20.459780655	106.311295012	-0.1	
T	20.459780655	106.311534980	-0.2	
T	20.459780655	106.311774948	0.0	
T	20.459780654	106.312014916	0.6	
T	20.459780654	106.312254884	1.2	
T	20.459780654	106.312494852	1.7	
T	20.459780654	106.312734820	1.3	
T	20.459780654	106.312974789	0.9	
T	20.459780654	106.313214757	0.5	
T	20.459780653	106.313454725	0.5	
T	20.459780653	106.313694693	1.0	
T	20.459780653	106.313934661	1.5	
T	20.459780653	106.314174629	2.0	
T	20.459780653	106.314414597	2.1	
T	20.459780653	106.314654565	2.3	
T	20.459780652	106.314894534	2.4	
T	20.459780652	106.315134502	2.3	
T	20.459780652	106.315374470	1.9	
T	20.459780652	106.315614438	1.6	
T	20.459780652	106.315854406	1.2	
T	20.459780652	106.316094374	1.0	
T	20.459780651	106.316334342	0.8	
T	20.459780651	106.316574310	0.6	
T	20.459780651	106.316814279	0.6	
T	20.459780651	106.317054247	0.6	
T	20.459780651	106.317294215	0.7	
T	20.459780651	106.317534183	0.9	
T	20.459780650	106.317774151	1.4	
T	20.459780650	106.318014119	2.0	
T	20.459780650	106.318254087	2.6	
T	20.459780650	106.318494055	2.5	
T	20.459780650	106.318734023	2.0	
T	20.459780650	106.318973992	1.6	
T	20.459780649	106.319213960	1.3	
T	20.459780649	106.319453928	1.8	
T	20.459780649	106.319693896	2.2	
T	20.459780649	106.319933864	2.6	
T	20.459780649	106.320173832	2.8	
T	20.459780649	106.320413800	2.9	
T	20.459780648	106.320653768	2.9	
T	20.459780648	106.320893737	3.0	
T	20.459780648	106.321133705	2.8	
T	20.459780648	106.321373673	2.7	
T	20.459780648	106.321613641	2.5	
T	20.459780648	106.321853609	2.7	
T	20.459780647	106.322093577	3.0	
T	20.459780647	106.322333545	3.3	
T	20.459780647	106.322573513	3.4	
T	20.459780647	106.322813482	3.1	
T	20.459780647	106.323053450	2.8	
T	20.459780647	106.323293418	2.5	
T	20.459780646	106.323533386	1.6	
T	20.459780646	106.323773354	0.5	
T	20.459780646	106.324013322	-0.6	
T	20.459780646	106.324253290	-1.1	
T	20.459780646	106.324493258	-0.8	
T	20.459780646	106.324733227	-0.4	
T	20.459780645	106.324973195	-0.1	
T	20.459780645	106.325213163	0.7	
T	20.459780645	106.325453131	1.6	
T	20.459780645	106.325693099	2.4	
T	20.459780645	106.325933067	2.5	
T	20.459780645	106.326173035	1.6	
T	20.459780644	106.326413003	0.6	
T	20.459780644	106.326652971	-0.4	
T	20.459780644	106.326892940	0.7	
T	20.459780644	106.327132908	2.0	
T	20.459780644	106.327372876	3.3	
T	20.459780644	106.327612844	4.1	
T	20.459780643	106.327852812	4.2	
T	20.459780643	106.328092780	4.3	
T	20.459780643	106.328332748	4.5	
T	20.459780643	106.328572716	4.0	
T	20.459780643	106.328812685	3.6	
T	20.459780643	106.329052653	3.2	
T	20.459780642	106.329292621	3.2	
T	20.459780642	106.329532589	3.6	
T	20.459780642	106.329772557	3.9	
T	20.459780642	106.330012525	4.2	
T	20.459780642	106.330252493	3.7	
T	20.459780642	106.330492461	3.2	
T	20.459780642	106.330732430	2.7	
T	20.459780641	106.330972398	2.4	
T	20.459780641	106.331212366	2.1	
T	20.459780641	106.331452334	1.8	
T	20.459780641	106.331692302	1.6	
T	20.459780641	106.331932270	2.1	
T	20.459780641	106.332172238	2.6	
T	20.459780640	106.332412206	3.1	
T	20.459780640	106.332652175	3.4	
T	20.459780640	106.332892143	3.6	
T	20.459780640	106.333132111	3.8	
T	20.459780640	106.333372079	4.0	
T	20.459780640	106.333612047	3.9	
T	20.459780639	106.333852015	3.8	
T	20.459780639	106.334091983	3.8	
T	20.459780639	106.334331951	3.8	
T	20.459780639	106.334571919	3.9	
T	20.459780639	106.334811888	3.9	
T	20.459780639	106.335051856	4.0	
T	20.459780638	106.335291824	3.8	
T	20.459780638	106.335531792	3.7	
