type	latitude	longitude	altitude (m)	name
T	21.060029250	105.808725000	12.0	hanoi
T	21.060029250	105.808965923	12.0	
T	21.060029250	105.809206846	12.0	
T	21.060029249	105.809447769	11.7	
T	21.060029249	105.809688692	11.3	
T	21.060029249	105.809929615	11.0	
T	21.060029249	105.810170538	10.3	
T	21.060029249	105.810411461	9.5	
T	21.060029249	105.810652384	8.6	
T	21.060029248	105.810893307	8.0	
T	21.060029248	105.811134230	8.0	
T	21.060029248	105.811375153	8.0	
T	21.060029248	105.811616076	8.0	
T	21.060029248	105.811856999	8.0	
T	21.060029248	105.812097922	8.0	
T	21.060029247	105.812338845	8.0	
T	21.060029247	105.812579768	8.0	
T	21.060029247	105.812820691	8.0	
T	21.060029247	105.813061614	8.0	
T	21.060029247	105.813302537	8.0	
T	21.060029246	105.813543460	8.0	
T	21.060029246	105.813784383	8.0	
T	21.060029246	105.814025306	8.0	
T	21.060029246	105.814266229	8.0	
T	21.060029246	105.814507152	8.0	
T	21.060029246	105.814748075	8.0	
T	21.060029245	105.814988998	8.0	
T	21.060029245	105.815229921	8.0	
T	21.060029245	105.815470844	8.0	
T	21.060029245	105.815711767	8.0	
T	21.060029245	105.815952690	8.0	
T	21.060029245	105.816193613	8.0	
T	21.060029244	105.816434536	8.0	
T	21.060029244	105.816675459	8.0	
T	21.060029244	105.816916381	8.0	
T	21.060029244	105.817157304	8.0	
T	21.060029244	105.817398227	8.0	
T	21.060029244	105.817639150	8.0	
T	21.060029243	105.817880073	8.0	
T	21.060029243	105.818120996	8.0	
T	21.060029243	105.818361919	8.1	
T	21.060029243	105.818602842	8.7	
T	21.060029243	105.818843765	9.2	
T	21.060029243	105.819084688	9.8	
T	21.060029242	105.819325611	9.9	
T	21.060029242	105.819566534	9.6	
T	21.060029242	105.819807457	9.4	
T	21.060029242	105.820048380	9.2	
T	21.060029242	105.820289303	9.1	
T	21.060029242	105.820530226	9.1	
T	21.060029241	105.820771149	9.1	
T	21.060029241	105.821012072	9.3	
T	21.060029241	105.821252995	9.5	
T	21.060029241	105.821493918	9.8	
T	21.060029241	105.821734841	10.4	
T	21.060029241	105.821975764	11.8	
T	21.060029240	105.822216687	13.2	
T	21.060029240	105.822457610	14.6	
T	21.060029240	105.822698533	14.1	
T	21.060029240	105.822939456	13.3	
T	21.060029240	105.823180379	12.4	
T	21.060029240	105.823421302	12.1	
T	21.060029239	105.823662225	12.7	
T	21.060029239	105.823903148	13.3	
T	21.060029239	105.824144071	13.9	
T	21.060029239	105.824384994	13.4	
T	21.060029239	105.824625917	12.8	
T	21.060029239	105.824866840	12.3	
T	21.060029238	105.825107763	12.2	
T	21.060029238	105.825348686	12.8	
T	21.060029238	105.825589609	13.4	
T	21.060029238	105.825830532	14.0	
T	21.060029238	105.826071455	13.7	
T	21.060029237	105.826312378	13.5	
T	21.060029237	105.826553301	13.2	
T	21.060029237	105.826794224	12.3	
T	21.060029237	105.827035147	10.9	
T	21.060029237	105.827276070	9.5	
T	21.060029237	105.827516993	8.2	
T	21.060029236	105.827757916	8.1	
T	21.060029236	105.827998839	8.1	
T	21.060029236	105.828239762	8.1	
T	21.060029236	105.828480685	8.0	
T	21.060029236	105.828721608	8.0	
T	21.060029236	105.828962531	8.0	
T	21.060029235	105.829203454	8.1	
T	21.060029235	105.829444377	8.6	
T	21.060029235	105.829685300	9.2	
T	21.060029235	105.829926223	9.8	
T	21.060029235	105.830167146	10.3	
T	21.060029235	105.830408069	10.9	
T	21.060029234	105.830648992	11.5	
T	21.060029234	105.830889915	12.4	
T	21.060029234	105.831130838	14.4	
T	21.060029234	105.831371761	16.4	
T	21.060029234	105.831612684	18.4	
T	21.060029234	105.831853607	18.6	
T	21.060029233	105.832094530	18.4	
T	21.060029233	105.832335453	18.1	
T	21.060029233	105.832576376	17.8	
T	21.060029233	105.832817298	17.6	
T	21.060029233	105.833058221	17.3	
T	21.060029233	105.833299144	17.0	
T	21.060029232	105.833540067	17.2	
T	21.060029232	105.833780990	17.5	
T	21.060029232	105.834021913	17.8	
T	21.060029232	105.834262836	17.8	
T	21.060029232	105.834503759	17.2	
T	21.060029232	105.834744682	16.6	
T	21.060029231	105.834985605	16.0	
T	21.060029231	105.835226528	16.5	
T	21.060029231	105.835467451	17.1	
T	21.060029231	105.835708374	17.7	
T	21.060029231	105.835949297	17.8	
T	21.060029231	105.836190220	17.6	
T	21.060029230	105.836431143	17.3	
T	21.060029230	105.836672066	17.0	
T	21.060029230	105.836912989	17.3	
T	21.060029230	105.837153912	17.5	
T	21.060029230	105.837394835	17.8	
T	21.060029230	105.837635758	16.8	
T	21.060029229	105.837876681	14.8	
T	21.060029229	105.838117604	12.8	
T	21.060029229	105.838358527	11.1	
T	21.060029229	105.838599450	11.0	
T	21.060029229	105.838840373	11.0	
T	21.060029228	105.839081296	11.0	
T	21.060029228	105.839322219	11.3	
T	21.060029228	105.839563142	11.9	
T	21.060029228	105.839804065	12.5	
T	21.060029228	105.840044988	12.9	
T	21.060029228	105.840285911	12.6	
T	21.060029227	105.840526834	12.3	
T	21.060029227	105.840767757	12.0	
T	21.060029227	105.841008680	11.9	
T	21.060029227	105.841249603	11.9	
T	21.060029227	105.841490526	11.9	
T	21.060029227	105.841731449	11.4	
T	21.060029226	105.841972372	9.7	
T	21.060029226	105.842213295	8.0	
T	21.060029226	105.842454218	6.3	
T	21.060029226	105.842695141	5.7	
T	21.060029226	105.842936064	5.5	
T	21.060029226	105.843176987	5.2	
T	21.060029225	105.843417910	5.3	
T	21.060029225	105.843658833	6.2	
T	21.060029225	105.843899756	7.1	
T	21.060029225	105.844140679	8.0	
T	21.060029225	105.844381602	8.9	
T	21.060029225	105.844622525	9.7	
T	21.060029224	105.844863448	10.5	
T	21.060029224	105.845104371	11.1	
T	21.060029224	105.845345294	11.4	
T	21.060029224	105.845586217	11.7	
T	21.060029224	105.845827140	12.0	
T	21.060029224	105.846068063	12.0	
T	21.060029223	105.846308986	12.0	
T	21.060029223	105.846549909	12.0	
T	21.060029223	105.846790832	11.7	
T	21.060029223	105.847031755	11.1	
T	21.060029223	105.847272678	10.5	
T	21.060029223	105.847513601	10.0	
T	21.060029222	105.847754524	10.3	
T	21.060029222	105.847995447	10.5	
T	21.060029222	105.848236370	10.8	
T	21.060029222	105.848477293	9.8	
T	21.060029222	105.848718216	8.2	
T	21.060029222	105.848959138	6.5	
T	21.060029221	105.849200061	5.0	
T	21.060029221	105.849440984	5.0	
T	21.060029221	105.849681907	5.0	
T	21.060029221	105.849922830	5.0	
T	21.060029221	105.850163753	5.0	
T	21.060029221	105.850404676	5.0	
T	21.060029220	105.850645599	5.0	
T	21.060029220	105.850886522	5.0	
T	21.060029220	105.851127445	5.0	
T	21.060029220	105.851368368	5.0	
T	21.060029220	105.851609291	5.0	
T	21.060029219	105.851850214	5.0	
T	21.060029219	105.852091137	5.0	
T	21.060029219	105.852332060	5.0	
T	21.060029219	105.852572983	5.0	
T	21.060029219	105.852813906	5.0	
T	21.060029219	105.853054829	5.0	
T	21.060029218	105.853295752	5.0	
T	21.060029218	105.853536675	5.0	
T	21.060029218	105.853777598	5.0	
T	21.060029218	105.854018521	5.0	
T	21.060029218	105.854259444	5.0	
T	21.060029218	105.854500367	5.0	
T	21.060029217	105.854741290	5.0	
T	21.060029217	105.854982213	5.0	
T	21.060029217	105.855223136	5.0	
T	21.060029217	105.855464059	5.0	
T	21.060029217	105.855704982	5.0	
T	21.060029217	105.855945905	5.3	
T	21.060029216	105.856186828	5.9	
T	21.060029216	105.856427751	6.5	
T	21.060029216	105.856668674	7.1	
T	21.059804386	105.808725000	11.5	
T	21.059804385	105.808965923	11.5	
T	21.059804385	105.809206845	11.5	
T	21.059804385	105.809447768	11.1	
T	21.059804385	105.809688690	10.8	
T	21.059804385	105.809929613	10.4	
T	21.059804385	105.810170536	9.8	
T	21.059804384	105.810411458	9.2	
T	21.059804384	105.810652381	8.5	
T	21.059804384	105.810893304	8.0	
T	21.059804384	105.811134226	8.0	
T	21.059804384	105.811375149	8.0	
T	21.059804383	105.811616071	8.0	
T	21.059804383	105.811856994	8.0	
T	21.059804383	105.812097917	8.0	
T	21.059804383	105.812338839	8.0	
T	21.059804383	105.812579762	8.0	
T	21.059804383	105.812820685	8.0	
T	21.059804382	105.813061607	8.0	
T	21.059804382	105.813302530	8.0	
T	21.059804382	105.813543452	8.0	
T	21.059804382	105.813784375	8.0	
T	21.059804382	105.814025298	8.0	
T	21.059804382	105.814266220	8.0	
T	21.059804381	105.814507143	8.0	
T	21.059804381	105.814748066	8.0	
T	21.059804381	105.814988988	8.0	
T	21.059804381	105.815229911	8.0	
T	21.059804381	105.815470833	8.0	
T	21.059804381	105.815711756	8.0	
T	21.059804380	105.815952679	8.0	
T	21.059804380	105.816193601	8.0	
T	21.059804380	105.816434524	8.0	
T	21.059804380	105.816675446	8.0	
T	21.059804380	105.816916369	8.0	
T	21.059804380	105.817157292	8.0	
T	21.059804379	105.817398214	8.0	
T	21.059804379	105.817639137	8.0	
T	21.059804379	105.817880060	8.0	
T	21.059804379	105.818120982	8.0	
T	21.059804379	105.818361905	8.1	
T	21.059804379	105.818602827	8.5	
T	21.059804378	105.818843750	8.9	
T	21.059804378	105.819084673	9.4	
T	21.059804378	105.819325595	9.4	
T	21.059804378	105.819566518	9.2	
T	21.059804378	105.819807441	8.9	
T	21.059804378	105.820048363	8.8	
T	21.059804377	105.820289286	8.8	
T	21.059804377	105.820530208	8.8	
T	21.059804377	105.820771131	8.8	
T	21.059804377	105.821012054	8.9	
T	21.059804377	105.821252976	9.2	
T	21.059804377	105.821493899	9.4	
T	21.059804376	105.821734822	9.9	
T	21.059804376	105.821975744	11.1	
T	21.059804376	105.822216667	12.4	
T	21.059804376	105.822457589	13.6	
T	21.059804376	105.822698512	13.4	
T	21.059804375	105.822939435	13.0	
T	21.059804375	105.823180357	12.5	
T	21.059804375	105.823421280	12.5	
T	21.059804375	105.823662202	13.1	
T	21.059804375	105.823903125	13.8	
T	21.059804375	105.824144048	14.4	
T	21.059804374	105.824384970	14.0	
T	21.059804374	105.824625893	13.5	
T	21.059804374	105.824866816	13.0	
T	21.059804374	105.825107738	12.8	
T	21.059804374	105.825348661	13.0	
T	21.059804374	105.825589583	13.1	
T	21.059804373	105.825830506	13.3	
T	21.059804373	105.826071429	12.9	
T	21.059804373	105.826312351	12.5	
T	21.059804373	105.826553274	12.0	
T	21.059804373	105.826794197	11.2	
T	21.059804373	105.827035119	10.1	
T	21.059804372	105.827276042	9.0	
T	21.059804372	105.827516964	8.0	
T	21.059804372	105.827757887	8.0	
T	21.059804372	105.827998810	8.0	
T	21.059804372	105.828239732	8.0	
T	21.059804372	105.828480655	8.0	
T	21.059804371	105.828721578	8.1	
T	21.059804371	105.828962500	8.2	
T	21.059804371	105.829203423	8.4	
T	21.059804371	105.829444345	9.2	
T	21.059804371	105.829685268	10.1	
T	21.059804371	105.829926191	10.9	
T	21.059804370	105.830167113	11.5	
T	21.059804370	105.830408036	11.9	
T	21.059804370	105.830648958	12.4	
T	21.059804370	105.830889881	13.2	
T	21.059804370	105.831130804	15.3	
T	21.059804370	105.831371726	17.4	
T	21.059804369	105.831612649	19.5	
T	21.059804369	105.831853572	19.4	
T	21.059804369	105.832094494	18.7	
T	21.059804369	105.832335417	18.0	
T	21.059804369	105.832576339	17.4	
T	21.059804369	105.832817262	17.0	
T	21.059804368	105.833058185	16.5	
T	21.059804368	105.833299107	16.1	
T	21.059804368	105.833540030	16.5	
T	21.059804368	105.833780953	17.1	
T	21.059804368	105.834021875	17.7	
T	21.059804368	105.834262798	17.8	
T	21.059804367	105.834503720	17.3	
T	21.059804367	105.834744643	16.8	
T	21.059804367	105.834985566	16.3	
T	21.059804367	105.835226488	16.7	
T	21.059804367	105.835467411	17.2	
T	21.059804366	105.835708334	17.7	
T	21.059804366	105.835949256	17.9	
T	21.059804366	105.836190179	17.7	
T	21.059804366	105.836431101	17.5	
T	21.059804366	105.836672024	17.2	
T	21.059804366	105.836912947	17.3	
T	21.059804365	105.837153869	17.4	
T	21.059804365	105.837394792	17.5	
T	21.059804365	105.837635715	16.5	
T	21.059804365	105.837876637	14.7	
T	21.059804365	105.838117560	12.9	
T	21.059804365	105.838358482	11.2	
T	21.059804364	105.838599405	11.4	
T	21.059804364	105.838840328	11.5	
T	21.059804364	105.839081250	11.7	
T	21.059804364	105.839322173	11.9	
T	21.059804364	105.839563095	12.3	
T	21.059804364	105.839804018	12.7	
T	21.059804363	105.840044941	12.9	
T	21.059804363	105.840285863	12.7	
T	21.059804363	105.840526786	12.4	
T	21.059804363	105.840767709	12.1	
T	21.059804363	105.841008631	12.0	
T	21.059804363	105.841249554	11.9	
T	21.059804362	105.841490476	11.8	
T	21.059804362	105.841731399	11.3	
T	21.059804362	105.841972322	9.7	
T	21.059804362	105.842213244	8.1	
T	21.059804362	105.842454167	6.5	
T	21.059804362	105.842695090	5.9	
T	21.059804361	105.842936012	5.6	
T	21.059804361	105.843176935	5.2	
T	21.059804361	105.843417857	5.3	
T	21.059804361	105.843658780	6.2	
T	21.059804361	105.843899703	7.0	
T	21.059804361	105.844140625	7.9	
T	21.059804360	105.844381548	8.8	
T	21.059804360	105.844622471	9.8	
T	21.059804360	105.844863393	10.7	
T	21.059804360	105.845104316	11.3	
T	21.059804360	105.845345238	11.5	
T	21.059804360	105.845586161	11.6	
T	21.059804359	105.845827084	11.8	
T	21.059804359	105.846068006	11.8	
T	21.059804359	105.846308929	11.9	
T	21.059804359	105.846549851	12.0	
T	21.059804359	105.846790774	11.8	
T	21.059804359	105.847031697	11.4	
T	21.059804358	105.847272619	11.1	
T	21.059804358	105.847513542	10.7	
T	21.059804358	105.847754465	10.8	
T	21.059804358	105.847995387	10.9	
T	21.059804358	105.848236310	11.0	
T	21.059804357	105.848477232	10.0	
T	21.059804357	105.848718155	8.3	
T	21.059804357	105.848959078	6.7	
T	21.059804357	105.849200000	5.2	
T	21.059804357	105.849440923	5.2	
T	21.059804357	105.849681846	5.1	
T	21.059804356	105.849922768	5.0	
T	21.059804356	105.850163691	5.0	
T	21.059804356	105.850404613	5.0	
T	21.059804356	105.850645536	5.0	
T	21.059804356	105.850886459	5.0	
T	21.059804356	105.851127381	5.0	
T	21.059804355	105.851368304	5.0	
T	21.059804355	105.851609227	5.0	
T	21.059804355	105.851850149	5.0	
T	21.059804355	105.852091072	5.0	
T	21.059804355	105.852331994	5.0	
T	21.059804355	105.852572917	5.0	
T	21.059804354	105.852813840	5.0	
T	21.059804354	105.853054762	5.0	
T	21.059804354	105.853295685	5.0	
T	21.059804354	105.853536607	5.0	
T	21.059804354	105.853777530	5.0	
T	21.059804354	105.854018453	5.0	
T	21.059804353	105.854259375	5.0	
T	21.059804353	105.854500298	5.0	
T	21.059804353	105.854741221	5.0	
T	21.059804353	105.854982143	5.0	
T	21.059804353	105.855223066	5.0	
T	21.059804353	105.855463988	5.0	
T	21.059804352	105.855704911	5.0	
T	21.059804352	105.855945834	5.2	
T	21.059804352	105.856186756	5.6	
T	21.059804352	105.856427679	6.1	
T	21.059804352	105.856668602	6.5	
T	21.059579521	105.808725000	11.0	
T	21.059579521	105.808965922	11.0	
T	21.059579521	105.809206845	10.9	
T	21.059579521	105.809447767	10.5	
T	21.059579520	105.809688689	10.0	
T	21.059579520	105.809929611	9.6	
T	21.059579520	105.810170534	9.2	
T	21.059579520	105.810411456	8.8	
T	21.059579520	105.810652378	8.3	
T	21.059579520	105.810893300	8.0	
T	21.059579519	105.811134223	8.0	
T	21.059579519	105.811375145	8.0	
T	21.059579519	105.811616067	8.0	
T	21.059579519	105.811856989	8.0	
T	21.059579519	105.812097912	8.0	
T	21.059579519	105.812338834	8.0	
T	21.059579518	105.812579756	8.0	
T	21.059579518	105.812820678	8.0	
T	21.059579518	105.813061601	8.0	
T	21.059579518	105.813302523	8.0	
T	21.059579518	105.813543445	8.0	
T	21.059579518	105.813784367	8.0	
T	21.059579517	105.814025290	8.0	
T	21.059579517	105.814266212	8.0	
T	21.059579517	105.814507134	8.0	
T	21.059579517	105.814748056	8.0	
T	21.059579517	105.814988979	8.0	
T	21.059579517	105.815229901	8.0	
T	21.059579516	105.815470823	8.0	
T	21.059579516	105.815711745	8.0	
T	21.059579516	105.815952668	8.0	
T	21.059579516	105.816193590	8.0	
T	21.059579516	105.816434512	8.0	
T	21.059579516	105.816675434	8.0	
T	21.059579515	105.816916357	8.0	
T	21.059579515	105.817157279	8.0	
T	21.059579515	105.817398201	8.0	
T	21.059579515	105.817639124	8.0	
T	21.059579515	105.817880046	8.0	
T	21.059579515	105.818120968	8.0	
T	21.059579514	105.818361890	8.0	
T	21.059579514	105.818602813	8.3	
T	21.059579514	105.818843735	8.6	
T	21.059579514	105.819084657	8.9	
T	21.059579514	105.819325579	8.9	
T	21.059579514	105.819566502	8.8	
T	21.059579513	105.819807424	8.6	
T	21.059579513	105.820048346	8.5	
T	21.059579513	105.820289268	8.5	
T	21.059579513	105.820530191	8.5	
T	21.059579513	105.820771113	8.5	
T	21.059579512	105.821012035	8.6	
T	21.059579512	105.821252957	8.7	
T	21.059579512	105.821493880	8.9	
T	21.059579512	105.821734802	9.3	
T	21.059579512	105.821975724	10.3	
T	21.059579512	105.822216646	11.3	
T	21.059579511	105.822457569	12.3	
T	21.059579511	105.822698491	12.5	
T	21.059579511	105.822939413	12.5	
T	21.059579511	105.823180335	12.5	
T	21.059579511	105.823421258	12.8	
T	21.059579511	105.823662180	13.5	
T	21.059579510	105.823903102	14.2	
T	21.059579510	105.824144024	14.9	
T	21.059579510	105.824384947	14.6	
T	21.059579510	105.824625869	14.2	
T	21.059579510	105.824866791	13.8	
T	21.059579510	105.825107713	13.4	
T	21.059579509	105.825348636	13.1	
T	21.059579509	105.825589558	12.8	
T	21.059579509	105.825830480	12.5	
T	21.059579509	105.826071402	11.9	
T	21.059579509	105.826312325	11.3	
T	21.059579509	105.826553247	10.8	
T	21.059579508	105.826794169	10.1	
T	21.059579508	105.827035092	9.4	
T	21.059579508	105.827276014	8.7	
T	21.059579508	105.827516936	8.0	
T	21.059579508	105.827757858	8.0	
T	21.059579508	105.827998781	8.0	
T	21.059579507	105.828239703	8.0	
T	21.059579507	105.828480625	8.1	
T	21.059579507	105.828721547	8.2	
T	21.059579507	105.828962470	8.4	
T	21.059579507	105.829203392	8.7	
T	21.059579507	105.829444314	9.8	
T	21.059579506	105.829685236	11.0	
T	21.059579506	105.829926159	12.2	
T	21.059579506	105.830167081	12.7	
T	21.059579506	105.830408003	13.0	
T	21.059579506	105.830648925	13.3	
T	21.059579506	105.830889848	14.0	
T	21.059579505	105.831130770	16.2	
T	21.059579505	105.831371692	18.4	
T	21.059579505	105.831612614	20.5	
T	21.059579505	105.831853537	20.1	
T	21.059579505	105.832094459	19.0	
T	21.059579505	105.832335381	17.8	
T	21.059579504	105.832576303	16.8	
T	21.059579504	105.832817226	16.2	
T	21.059579504	105.833058148	15.6	
T	21.059579504	105.833299070	15.1	
T	21.059579504	105.833539992	15.7	
T	21.059579503	105.833780915	16.6	
T	21.059579503	105.834021837	17.5	
T	21.059579503	105.834262759	17.8	
T	21.059579503	105.834503681	17.4	
T	21.059579503	105.834744604	17.0	
T	21.059579503	105.834985526	16.5	
T	21.059579502	105.835226448	16.9	
T	21.059579502	105.835467371	17.3	
T	21.059579502	105.835708293	17.8	
T	21.059579502	105.835949215	17.9	
T	21.059579502	105.836190137	17.8	
T	21.059579502	105.836431060	17.6	
T	21.059579501	105.836671982	17.5	
T	21.059579501	105.836912904	17.4	
T	21.059579501	105.837153826	17.2	
T	21.059579501	105.837394749	17.1	
T	21.059579501	105.837635671	16.1	
T	21.059579501	105.837876593	14.5	
T	21.059579500	105.838117515	12.9	
T	21.059579500	105.838358438	11.5	
T	21.059579500	105.838599360	11.8	
T	21.059579500	105.838840282	12.1	
T	21.059579500	105.839081204	12.4	
T	21.059579500	105.839322127	12.6	
T	21.059579499	105.839563049	12.7	
T	21.059579499	105.839803971	12.9	
T	21.059579499	105.840044893	12.9	
T	21.059579499	105.840285816	12.7	
T	21.059579499	105.840526738	12.4	
T	21.059579499	105.840767660	12.1	
T	21.059579498	105.841008582	11.9	
T	21.059579498	105.841249505	11.7	
T	21.059579498	105.841490427	11.6	
T	21.059579498	105.841731349	11.1	
T	21.059579498	105.841972271	9.7	
T	21.059579498	105.842213194	8.2	
T	21.059579497	105.842454116	6.8	
T	21.059579497	105.842695038	6.2	
T	21.059579497	105.842935960	5.7	
T	21.059579497	105.843176883	5.3	
T	21.059579497	105.843417805	5.3	
T	21.059579497	105.843658727	6.2	
T	21.059579496	105.843899649	7.0	
T	21.059579496	105.844140572	7.9	
T	21.059579496	105.844381494	8.9	
T	21.059579496	105.844622416	9.9	
T	21.059579496	105.844863339	10.9	
T	21.059579495	105.845104261	11.5	
T	21.059579495	105.845345183	11.5	
T	21.059579495	105.845586105	11.5	
T	21.059579495	105.845827028	11.5	
T	21.059579495	105.846067950	11.6	
T	21.059579495	105.846308872	11.8	
T	21.059579494	105.846549794	11.9	
T	21.059579494	105.846790717	11.9	
T	21.059579494	105.847031639	11.8	
T	21.059579494	105.847272561	11.6	
T	21.059579494	105.847513483	11.5	
T	21.059579494	105.847754406	11.4	
T	21.059579493	105.847995328	11.2	
T	21.059579493	105.848236250	11.1	
T	21.059579493	105.848477172	10.1	
T	21.059579493	105.848718095	8.5	
T	21.059579493	105.848959017	6.9	
T	21.059579493	105.849199939	5.5	
T	21.059579492	105.849440861	5.3	
T	21.059579492	105.849681784	5.2	
T	21.059579492	105.849922706	5.0	
T	21.059579492	105.850163628	5.0	
T	21.059579492	105.850404550	5.0	
T	21.059579492	105.850645473	5.0	
T	21.059579491	105.850886395	5.0	
T	21.059579491	105.851127317	5.0	
T	21.059579491	105.851368239	5.0	
T	21.059579491	105.851609162	5.0	
T	21.059579491	105.851850084	5.0	
T	21.059579491	105.852091006	5.0	
T	21.059579490	105.852331928	5.0	
T	21.059579490	105.852572851	5.0	
T	21.059579490	105.852813773	5.0	
T	21.059579490	105.853054695	5.0	
T	21.059579490	105.853295618	5.0	
T	21.059579490	105.853536540	5.0	
T	21.059579489	105.853777462	5.0	
T	21.059579489	105.854018384	5.0	
T	21.059579489	105.854259307	5.0	
T	21.059579489	105.854500229	5.0	
T	21.059579489	105.854741151	5.0	
T	21.059579489	105.854982073	5.0	
T	21.059579488	105.855222996	5.0	
T	21.059579488	105.855463918	5.0	
T	21.059579488	105.855704840	5.0	
T	21.059579488	105.855945762	5.1	
T	21.059579488	105.856186685	5.4	
T	21.059579488	105.856427607	5.7	
T	21.059579487	105.856668529	6.0	
T	21.059354657	105.808725000	10.5	
T	21.059354657	105.808965922	10.5	
T	21.059354656	105.809206844	10.4	
T	21.059354656	105.809447766	9.9	
T	21.059354656	105.809688688	9.3	
T	21.059354656	105.809929609	8.8	
T	21.059354656	105.810170531	8.5	
T	21.059354656	105.810411453	8.3	
T	21.059354655	105.810652375	8.1	
T	21.059354655	105.810893297	8.0	
T	21.059354655	105.811134219	8.0	
T	21.059354655	105.811375141	8.0	
T	21.059354655	105.811616063	8.0	
T	21.059354655	105.811856985	8.0	
T	21.059354654	105.812097906	8.0	
T	21.059354654	105.812338828	8.0	
T	21.059354654	105.812579750	8.0	
T	21.059354654	105.812820672	8.0	
T	21.059354654	105.813061594	8.0	
T	21.059354654	105.813302516	8.0	
T	21.059354653	105.813543438	8.0	
T	21.059354653	105.813784360	8.0	
T	21.059354653	105.814025282	8.0	
T	21.059354653	105.814266204	8.0	
T	21.059354653	105.814507125	8.0	
T	21.059354653	105.814748047	8.0	
T	21.059354652	105.814988969	8.0	
T	21.059354652	105.815229891	8.0	
T	21.059354652	105.815470813	8.0	
T	21.059354652	105.815711735	8.0	
T	21.059354652	105.815952657	8.0	
T	21.059354652	105.816193579	8.0	
T	21.059354651	105.816434501	8.0	
T	21.059354651	105.816675422	8.0	
T	21.059354651	105.816916344	8.0	
T	21.059354651	105.817157266	8.0	
T	21.059354651	105.817398188	8.0	
T	21.059354650	105.817639110	8.0	
T	21.059354650	105.817880032	8.0	
T	21.059354650	105.818120954	8.0	
T	21.059354650	105.818361876	8.0	
T	21.059354650	105.818602798	8.1	
T	21.059354650	105.818843719	8.3	
T	21.059354649	105.819084641	8.4	
T	21.059354649	105.819325563	8.4	
T	21.059354649	105.819566485	8.3	
T	21.059354649	105.819807407	8.3	
T	21.059354649	105.820048329	8.2	
T	21.059354649	105.820289251	8.2	
T	21.059354648	105.820530173	8.2	
T	21.059354648	105.820771095	8.2	
T	21.059354648	105.821012017	8.3	
T	21.059354648	105.821252938	8.3	
T	21.059354648	105.821493860	8.4	
T	21.059354648	105.821734782	8.7	
T	21.059354647	105.821975704	9.4	
T	21.059354647	105.822216626	10.2	
T	21.059354647	105.822457548	11.0	
T	21.059354647	105.822698470	11.5	
T	21.059354647	105.822939392	12.0	
T	21.059354647	105.823180314	12.5	
T	21.059354646	105.823421235	13.1	
T	21.059354646	105.823662157	13.9	
T	21.059354646	105.823903079	14.7	
T	21.059354646	105.824144001	15.5	
T	21.059354646	105.824384923	15.2	
T	21.059354646	105.824625845	14.9	
T	21.059354645	105.824866767	14.5	
T	21.059354645	105.825107689	14.0	
T	21.059354645	105.825348611	13.2	
T	21.059354645	105.825589532	12.5	
T	21.059354645	105.825830454	11.7	
T	21.059354645	105.826071376	10.9	
T	21.059354644	105.826312298	10.2	
T	21.059354644	105.826553220	9.5	
T	21.059354644	105.826794142	9.0	
T	21.059354644	105.827035064	8.6	
T	21.059354644	105.827275986	8.3	
T	21.059354644	105.827516908	8.0	
T	21.059354643	105.827757830	8.0	
T	21.059354643	105.827998751	8.0	
T	21.059354643	105.828239673	8.0	
T	21.059354643	105.828480595	8.1	
T	21.059354643	105.828721517	8.4	
T	21.059354643	105.828962439	8.6	
T	21.059354642	105.829203361	9.0	
T	21.059354642	105.829444283	10.5	
T	21.059354642	105.829685205	11.9	
T	21.059354642	105.829926127	13.4	
T	21.059354642	105.830167048	14.0	
T	21.059354641	105.830407970	14.1	
T	21.059354641	105.830648892	14.2	
T	21.059354641	105.830889814	14.8	
T	21.059354641	105.831130736	17.1	
T	21.059354641	105.831371658	19.3	
T	21.059354641	105.831612580	21.6	
T	21.059354640	105.831853502	20.8	
T	21.059354640	105.832094424	19.2	
T	21.059354640	105.832335345	17.6	
T	21.059354640	105.832576267	16.2	
T	21.059354640	105.832817189	15.5	
T	21.059354640	105.833058111	14.7	
T	21.059354639	105.833299033	14.0	
T	21.059354639	105.833539955	14.9	
T	21.059354639	105.833780877	16.1	
T	21.059354639	105.834021799	17.3	
T	21.059354639	105.834262721	17.9	
T	21.059354639	105.834503643	17.5	
T	21.059354638	105.834744564	17.1	
T	21.059354638	105.834985486	16.8	
T	21.059354638	105.835226408	17.1	
T	21.059354638	105.835467330	17.5	
T	21.059354638	105.835708252	17.8	
T	21.059354638	105.835949174	18.0	
T	21.059354637	105.836190096	17.9	
T	21.059354637	105.836431018	17.8	
T	21.059354637	105.836671940	17.8	
T	21.059354637	105.836912861	17.4	
T	21.059354637	105.837153783	17.0	
T	21.059354637	105.837394705	16.6	
T	21.059354636	105.837635627	15.7	
T	21.059354636	105.837876549	14.3	
T	21.059354636	105.838117471	13.0	
T	21.059354636	105.838358393	11.8	
T	21.059354636	105.838599315	12.3	
T	21.059354636	105.838840237	12.7	
T	21.059354635	105.839081158	13.2	
T	21.059354635	105.839322080	13.3	
T	21.059354635	105.839563002	13.2	
T	21.059354635	105.839803924	13.1	
T	21.059354635	105.840044846	12.9	
T	21.059354635	105.840285768	12.7	
T	21.059354634	105.840526690	12.4	
T	21.059354634	105.840767612	12.1	
T	21.059354634	105.841008534	11.8	
